State_x,County,State,Population,Household Income,Poverty Rate,Unemployment Rate
23,Androscoggin County, Maine,107376,48728,14.31418567,3.08262554
23,Aroostook County, Maine,69405,38087,17.18752251,2.930624595
23,Cumberland County, Maine,288204,61902,10.82288934,2.583933603
23,Franklin County, Maine,30270,43007,13.50842418,3.515031384
23,Hancock County, Maine,54483,50037,11.7834921,3.340491529
23,Kennebec County, Maine,120953,48570,14.14599059,3.522029218
23,Knox County, Maine,39717,52239,11.52403253,2.89548556
23,Lincoln County, Maine,34165,53515,11.85423679,1.800087809
23,Oxford County, Maine,57299,42197,16.48719873,3.47301
23,Penobscot County, Maine,152978,45302,15.5532168,3.738446051
23,Piscataquis County, Maine,17044,36938,20.22999296,4.359305327
23,Sagadahoc County, Maine,35134,55766,10.58234189,2.749473445
23,Somerset County, Maine,51363,40484,17.75207834,4.392266807
23,Waldo County, Maine,39071,45480,15.60492437,3.665122469
23,Washington County, Maine,31925,39469,17.41895067,3.827721222
23,York County, Maine,200536,59132,9.218294969,2.788526748
24,Allegany County, Maryland,73060,41559,15.64467561,4.181494662
24,Anne Arundel County, Maryland,559737,91918,5.925640077,3.000337659
24,Baltimore County, Maryland,825666,68989,9.068557988,3.199477755
24,Calvert County, Maryland,90527,96808,5.965071194,4.235200548
24,Caroline County, Maryland,32653,50830,16.79478149,3.837319695
24,Carroll County, Maryland,167535,87060,5.600620766,2.48246635
24,Cecil County, Maryland,102175,67938,10.5006117,3.414729631
24,Charles County, Maryland,154357,91373,7.539016695,2.641279631
24,Dorchester County, Maryland,32451,47907,16.74832825,5.257156944
24,Frederick County, Maryland,243465,85715,6.980469472,2.937177828
24,Garrett County, Maryland,29677,46277,12.35300064,2.783300199
24,Harford County, Maryland,249776,81052,7.611620012,3.245307796
24,Howard County, Maryland,308447,113800,4.898410424,2.559596949
24,Kent County, Maryland,19819,55028,11.06513951,2.724658156
24,Montgomery County, Maryland,1026371,100352,6.809331129,3.277469843
24,Prince George's County, Maryland,897693,75925,9.440198375,4.531950232
24,Queen Anne's County, Maryland,48712,85891,6.443997372,2.379290524
24,St. Mary's County, Maryland,110675,86810,7.625931782,2.260673142
24,Somerset County, Maryland,25899,35886,18.63392409,2.922892776
24,Talbot County, Maryland,37668,61395,10.78899862,2.97600085
24,Washington County, Maryland,149571,56316,12.14540252,3.61634274
24,Wicomico County, Maryland,101527,53508,15.68449772,4.050154146
24,Worcester County, Maryland,51441,57227,10.03479715,3.858789681
24,Baltimore city, Maryland,621000,44262,22.21642512,5.703220612
25,Barnstable County, Massachusetts,214703,65382,8.119588455,3.244016153
25,Berkshire County, Massachusetts,128563,52253,11.77321624,4.389287742
25,Bristol County, Massachusetts,554868,59343,12.13585934,4.340131347
25,Dukes County, Massachusetts,17137,63534,9.009744996,2.275777557
25,Essex County, Massachusetts,769362,70886,11.01653058,3.817838677
25,Franklin County, Massachusetts,70916,56347,11.11314795,3.419538609
25,Hampden County, Massachusetts,468072,51005,17.11681109,4.446110855
25,Hampshire County, Massachusetts,161035,62608,12.61526997,4.007203403
25,Middlesex County, Massachusetts,1567610,89019,7.951722686,3.062049872
25,Nantucket County, Massachusetts,10694,89428,10.12717412,2.103983542
25,Norfolk County, Massachusetts,691218,90226,6.564065172,3.480956804
25,Plymouth County, Massachusetts,506657,77627,7.816333338,3.761913879
25,Suffolk County, Massachusetts,767719,57439,18.98402931,4.584359642
25,Worcester County, Massachusetts,813589,67005,11.04488876,3.645944082
26,Alcona County, Michigan,10461,38160,14.68310869,3.642099226
26,Alger County, Michigan,9396,41270,11.6645381,2.809706258
26,Allegan County, Michigan,113666,55630,11.51883589,2.29444161
26,Alpena County, Michigan,28929,39832,15.95285008,3.667599986
26,Antrim County, Michigan,23215,48825,12.75899203,3.52358389
26,Arenac County, Michigan,15327,39240,18.90128531,4.534481634
26,Baraga County, Michigan,8612,42810,10.99628425,2.043660009
26,Barry County, Michigan,59316,56883,9.206622159,3.073369748
26,Bay County, Michigan,106107,45851,15.56447737,3.868736276
26,Benzie County, Michigan,17462,48694,11.02966441,3.625014317
26,Berrien County, Michigan,155134,45980,17.38045818,3.801229904
26,Branch County, Michigan,43603,46428,16.89791987,2.502121414
26,Calhoun County, Michigan,134691,44681,16.51558011,3.974281875
26,Cass County, Michigan,51795,47991,14.74273579,4.311226952
26,Charlevoix County, Michigan,26172,48603,12.25737429,3.679504814
26,Cheboygan County, Michigan,25579,41023,18.39008562,5.72735447
26,Chippewa County, Michigan,38330,42287,15.64049048,4.41951474
26,Clare County, Michigan,30608,34911,23.81403555,5.015028751
26,Clinton County, Michigan,77245,62646,11.21755453,2.635769305
26,Crawford County, Michigan,13840,41034,16.80635838,4.602601156
26,Delta County, Michigan,36570,42353,16.3002461,3.500136724
26,Dickinson County, Michigan,25889,43373,14.36903704,3.16736838
26,Eaton County, Michigan,108544,56472,10.95868956,3.475088443
26,Emmet County, Michigan,33091,51096,10.35326826,3.904384878
26,Genesee County, Michigan,413090,43246,20.64513786,5.399065579
26,Gladwin County, Michigan,25367,39629,20.10091852,3.547916585
26,Gogebic County, Michigan,15650,35833,18.58146965,3.463258786
26,Grand Traverse County, Michigan,90715,55597,9.534255636,3.072259274
26,Gratiot County, Michigan,41676,42145,16.33314138,3.289663115
26,Hillsdale County, Michigan,46024,44458,17.94933078,3.428645924
26,Houghton County, Michigan,36565,39080,21.38930671,3.238069192
26,Huron County, Michigan,32021,43082,13.73785953,3.085475157
26,Ingham County, Michigan,284559,46842,20.78479331,4.642973865
26,Ionia County, Michigan,64126,50037,13.40641861,3.769142002
26,Iosco County, Michigan,25373,38900,16.5727348,4.583612501
26,Iron County, Michigan,11393,33137,16.73834811,3.168612306
26,Isabella County, Michigan,70574,40706,26.11159917,5.245557854
26,Jackson County, Michigan,159483,47709,15.69571678,4.058739803
26,Kalamazoo County, Michigan,258605,49693,16.88173083,3.848340133
26,Kalkaska County, Michigan,17259,42612,16.44938872,3.882032563
26,Kent County, Michigan,629352,54673,14.62599626,3.359805006
26,Keweenaw County, Michigan,2195,41472,16.90205011,2.77904328
26,Lake County, Michigan,11415,30824,26.28996934,4.038545773
26,Lapeer County, Michigan,88310,54174,10.09398709,4.343788925
26,Leelanau County, Michigan,21764,59018,8.601360044,3.133615144
26,Lenawee County, Michigan,98673,49300,13.61466663,3.500450985
26,Livingston County, Michigan,185841,76764,5.903971675,2.905171625
26,Luce County, Michigan,6451,38167,17.67167881,4.774453573
26,Mackinac County, Michigan,10998,40747,15.33915257,5.237315876
26,Macomb County, Michigan,859703,55951,11.92690964,3.869126896
26,Manistee County, Michigan,24465,42530,15.21765788,4.443081954
26,Marquette County, Michigan,67418,46822,15.43059717,3.38040286
26,Mason County, Michigan,28755,43497,16.00069553,4.656581464
26,Mecosta County, Michigan,43259,41827,20.99909845,4.926142537
26,Menominee County, Michigan,23568,41235,14.81670061,3.368974881
26,Midland County, Michigan,83559,54852,12.04538111,3.750643258
26,Missaukee County, Michigan,15032,42077,14.86162853,3.971527408
26,Monroe County, Michigan,149945,56968,10.72259829,3.403247858
26,Montcalm County, Michigan,62922,43126,16.60468517,3.785639363
26,Montmorency County, Michigan,9317,37145,16.0566706,4.840613932
26,Muskegon County, Michigan,172148,43920,18.7925506,4.845249437
26,Newaygo County, Michigan,47957,44049,17.9243906,3.838855642
26,Oakland County, Michigan,1235215,69850,9.472682893,3.350590788
26,Oceana County, Michigan,26152,41952,19.63903334,3.559957173
26,Ogemaw County, Michigan,21103,36941,19.59437047,4.406956357
26,Ontonagon County, Michigan,6165,35038,15.05271695,4.314679643
26,Osceola County, Michigan,23172,39247,22.32004143,3.642326946
26,Oscoda County, Michigan,8374,35175,19.35753523,3.881060425
26,Otsego County, Michigan,24198,50793,13.90610794,3.347384081
26,Ottawa County, Michigan,276583,61367,9.58518781,2.813983506
26,Presque Isle County, Michigan,12955,41570,13.34619838,4.924739483
26,Roscommon County, Michigan,23900,35959,19.43096234,5.217573222
26,Saginaw County, Michigan,195201,43712,17.3129236,4.414424106
26,St. Clair County, Michigan,160069,50930,13.97272426,4.463075299
26,St. Joseph County, Michigan,60923,45410,15.91681303,3.123615055
26,Sanilac County, Michigan,41761,42037,15.50729149,4.216853045
26,Schoolcraft County, Michigan,8186,36649,21.10921085,4.617639873
26,Shiawassee County, Michigan,68800,48470,14.0247093,4.209302326
26,Tuscola County, Michigan,54014,44193,15.42192765,3.913800126
26,Van Buren County, Michigan,75216,47141,17.28089768,3.581684748
26,Washtenaw County, Michigan,358082,62484,14.37547824,3.360124217
26,Wayne County, Michigan,1767593,42043,24.22441139,6.004040523
26,Wexford County, Michigan,32829,40417,18.52021079,3.679673459
27,Aitkin County, Minnesota,15722,44524,12.58109655,3.002162575
27,Anoka County, Minnesota,341249,73579,7.286175198,2.782425736
27,Becker County, Minnesota,33375,54115,12.61123596,1.869662921
27,Beltrami County, Minnesota,45644,45201,18.06809219,5.168258698
27,Benton County, Minnesota,39457,51841,13.22959171,2.732088096
27,Big Stone County, Minnesota,5098,47132,11.02393095,1.118085524
27,Blue Earth County, Minnesota,65524,52119,17.28069104,2.864599231
27,Brown County, Minnesota,25327,53319,7.600584357,1.484581672
27,Carlton County, Minnesota,35482,55607,12.70221521,2.113747816
27,Carver County, Minnesota,97143,88638,4.073376363,1.72529158
27,Cass County, Minnesota,28633,47926,15.60437258,2.881290818
27,Chippewa County, Minnesota,12126,54041,10.59706416,1.162790698
27,Chisago County, Minnesota,54041,72908,5.804851872,2.929257416
27,Clay County, Minnesota,61402,59614,11.11853034,1.736099801
27,Clearwater County, Minnesota,8764,44203,16.37380192,3.263350068
27,Cook County, Minnesota,5215,51793,11.83125599,1.284755513
27,Cottonwood County, Minnesota,11557,47407,15.59228173,2.379510254
27,Crow Wing County, Minnesota,63321,50893,10.3141138,2.113043066
27,Dakota County, Minnesota,411402,77321,7.113480246,2.559540304
27,Dodge County, Minnesota,20361,68718,6.586120525,1.87613575
27,Douglas County, Minnesota,36862,56347,8.520970105,2.167543812
27,Faribault County, Minnesota,14119,49101,12.23882711,1.621927899
27,Fillmore County, Minnesota,20877,54358,11.85994156,1.829764813
27,Freeborn County, Minnesota,30751,48827,11.00126825,2.37390654
27,Goodhue County, Minnesota,46450,60452,10.7212056,2.538213132
27,Grant County, Minnesota,5943,53828,11.37472657,2.305233047
27,Hennepin County, Minnesota,1209265,67989,11.69743605,2.945260137
27,Houston County, Minnesota,18791,55550,10.16444042,2.219147464
27,Hubbard County, Minnesota,20640,49742,11.44864341,2.059108527
27,Isanti County, Minnesota,38461,62733,7.103299446,3.330646629
27,Itasca County, Minnesota,45356,49507,12.97733486,2.828732692
27,Jackson County, Minnesota,10163,55114,8.806454787,1.820328643
27,Kanabec County, Minnesota,15918,48042,13.38107802,3.800728735
27,Kandiyohi County, Minnesota,42510,53514,11.13149847,2.046577276
27,Kittson County, Minnesota,4436,51484,10.84310189,1.397655546
27,Koochiching County, Minnesota,12930,44929,16.54292343,3.650425367
27,Lac qui Parle County, Minnesota,6916,49210,8.299595142,1.792943898
27,Lake County, Minnesota,10721,52320,11.70599757,1.92146255
27,Lake of the Woods County, Minnesota,3901,45732,7.997949244,2.102025122
27,Le Sueur County, Minnesota,27650,62462,8.459312839,2.390596745
27,Lincoln County, Minnesota,5793,49438,11.25496289,1.622648023
27,Lyon County, Minnesota,25670,51920,13.22945072,2.42306194
27,McLeod County, Minnesota,35926,57738,8.030395814,2.098758559
27,Mahnomen County, Minnesota,5480,41597,22.0620438,4.598540146
27,Marshall County, Minnesota,9406,56340,7.420795237,2.115670848
27,Martin County, Minnesota,20193,51984,11.42970336,1.683751795
27,Meeker County, Minnesota,23094,58574,9.162553044,2.043820906
27,Mille Lacs County, Minnesota,25788,51232,11.51698464,3.156506902
27,Morrison County, Minnesota,32850,51456,11.57077626,2.414003044
27,Mower County, Minnesota,39248,51778,13.76630656,3.006522625
27,Murray County, Minnesota,8463,51801,8.992083186,2.209618339
27,Nicollet County, Minnesota,33226,61501,11.00042136,1.992415578
27,Nobles County, Minnesota,21729,53269,13.82484238,3.649500667
27,Norman County, Minnesota,6638,52083,11.46429647,1.672190419
27,Olmsted County, Minnesota,150104,69308,9.083701967,2.315727762
27,Otter Tail County, Minnesota,57694,53351,9.52785385,2.040073491
27,Pennington County, Minnesota,14156,51156,8.554676462,1.836677027
27,Pine County, Minnesota,29067,45379,12.85650394,3.044689854
27,Pipestone County, Minnesota,9285,48944,12.43941842,2.11093161
27,Polk County, Minnesota,31550,53059,12.51980983,2.110935024
27,Pope County, Minnesota,10975,55180,9.348519362,1.876993166
27,Ramsey County, Minnesota,531528,57717,15.47463163,3.528130221
27,Red Lake County, Minnesota,4042,49800,10.34141514,2.078179119
27,Redwood County, Minnesota,15578,48891,11.3429195,1.739632816
27,Renville County, Minnesota,14995,54824,10.2234078,1.740580193
27,Rice County, Minnesota,65116,61683,10.25554395,2.377295903
27,Rock County, Minnesota,9554,52835,10.44588654,1.088549299
27,Roseau County, Minnesota,15609,54827,8.238836569,1.178807098
27,St. Louis County, Minnesota,200353,49395,14.91118176,2.989723139
27,Scott County, Minnesota,139490,90198,5.667072908,2.27041365
27,Sherburne County, Minnesota,91188,78081,6.998727903,2.261262447
27,Sibley County, Minnesota,14957,59596,9.640970783,2.353413118
27,Stearns County, Minnesota,153661,56977,13.00460104,2.741098913
27,Steele County, Minnesota,36541,58141,9.293670124,2.323417531
27,Stevens County, Minnesota,9762,55941,16.76910469,1.618520795
27,Swift County, Minnesota,9483,49956,12.17968997,1.761046082
27,Todd County, Minnesota,24335,47549,13.36757756,2.14094925
27,Traverse County, Minnesota,3397,50333,8.97851045,2.207830439
27,Wabasha County, Minnesota,21327,58865,6.559759929,1.856801238
27,Wadena County, Minnesota,13755,42689,15.12904398,2.391857506
27,Waseca County, Minnesota,19034,53199,7.286960177,2.458758012
27,Washington County, Minnesota,248745,86689,5.023618565,2.195018995
27,Watonwan County, Minnesota,10996,50068,11.56784285,1.464168789
27,Wilkin County, Minnesota,6479,52963,8.905695323,1.034110202
27,Winona County, Minnesota,51145,52840,12.7852185,3.347345782
27,Wright County, Minnesota,129922,75705,5.503301981,2.459937501
27,Yellow Medicine County, Minnesota,10038,54717,11.1077904,1.643753736
28,Adams County, Mississippi,31747,31283,28.04989448,3.783034617
28,Alcorn County, Mississippi,37309,38892,19.57972607,3.374520893
28,Amite County, Mississippi,12692,27334,27.72612669,4.231011661
28,Attala County, Mississippi,19085,33018,23.96646581,4.411841761
28,Benton County, Mississippi,8378,36302,22.46359513,5.729291
28,Bolivar County, Mississippi,33615,27457,35.98691061,5.872378402
28,Calhoun County, Mississippi,14724,31141,25.7470796,3.952730236
28,Carroll County, Mississippi,10301,40278,17.07601204,3.543345306
28,Chickasaw County, Mississippi,17357,31048,26.63478712,4.597568704
28,Choctaw County, Mississippi,8320,32953,23.95432692,5.456730769
28,Claiborne County, Mississippi,9209,25000,38.59268107,6.884569443
28,Clarke County, Mississippi,16203,36441,19.0520274,4.455964945
28,Clay County, Mississippi,20147,33142,25.60679009,6.040601578
28,Coahoma County, Mississippi,24804,28217,34.43396226,9.248508305
28,Copiah County, Mississippi,28780,34738,27.25503822,5.938151494
28,Covington County, Mississippi,19503,31684,25.34481875,5.511972517
28,DeSoto County, Mississippi,170890,60111,9.917490784,3.557259056
28,Forrest County, Mississippi,76274,37017,26.05081679,6.02695545
28,Franklin County, Mississippi,7818,40081,18.44461499,4.221028396
28,George County, Mississippi,23313,47313,17.56959636,3.367220006
28,Greene County, Mississippi,13941,40069,13.72928771,3.256581307
28,Grenada County, Mississippi,21518,33026,23.65461474,4.12213031
28,Hancock County, Mississippi,46028,46542,18.44529417,4.088815504
28,Harrison County, Mississippi,198570,43095,20.41496701,4.474996223
28,Hinds County, Mississippi,244596,38773,24.67579192,5.064269244
28,Holmes County, Mississippi,18547,20800,43.38167898,6.518574433
28,Humphreys County, Mississippi,8822,23442,42.00861483,9.975062344
28,Issaquena County, Mississippi,1352,24306,31.87869822,3.180473373
28,Itawamba County, Mississippi,23511,35380,19.32712347,3.092169623
28,Jackson County, Mississippi,140850,49158,15.49023784,4.014909478
28,Jasper County, Mississippi,16538,34993,22.01596324,2.612165921
28,Jefferson County, Mississippi,7528,23773,37.35387885,3.653028693
28,Jefferson Davis County, Mississippi,11771,26429,34.024297,5.836377538
28,Jones County, Mississippi,68313,37846,23.21520062,3.176554975
28,Kemper County, Mississippi,10128,29925,27.20181675,3.613744076
28,Lafayette County, Mississippi,52193,43162,22.80382427,3.556032418
