State,County,Type,Mapping Zones,Impervious Cover %,Impervious Cover (m2/person),Tree Canopy Cover %,Tree Canopy Cover (m2/person),Total Green Space (ha),Canopy Green Space %,Available Green Space (ha)
Colorado,Lincoln,County,27,0.001380811,1518.509939,0.000275412,302.8766223,668476.9792,0.000275793,668293.0176
Colorado,Logan,County,33,0.003315262,768.6987905,0.003440435,797.7223956,473842.9952,0.003451882,472207.9744
Colorado,Mesa,County,23,0.007885211,585.0234743,0.260082911,19296.20121,855723.9808,0.262149936,631397.0176
Colorado,Mineral,County,28,0.001144483,3124.296029,0.472438654,1289699.196,226592.9984,0.472980207,119418.9952
Colorado,Moffat,County,23,0.002977732,2772.246663,0.084334556,78514.86408,1223770.01,0.084586153,1120249.958
Colorado,Montezuma,County,28,0.002900837,640.3483005,0.225339295,49742.76055,524512,0.225994826,405976.0128
Colorado,Montrose,County,23,0.005780445,1003.28727,0.245848011,42670.79397,576911.0016,0.247277306,434253.9776
Colorado,Morgan,County,33,0.004865262,594.9136947,0.004029814,492.7569835,330624.9984,0.004049512,329285.9904
Colorado,Otero,County,27,0.00458766,738.7425533,0.004770346,768.1601103,325564.0064,0.00479233,324003.9936
Colorado,Ouray,County,23,0.002567412,960.9513629,0.405244127,151677.9818,139698.9952,0.406287108,82941.4016
Colorado,Park,County,28,0.003143233,1231.646354,0.264368107,103590.1717,567280.9984,0.265201914,416837.9904
Colorado,Phillips,County,33,0.002136819,849.3638393,0.000315124,125.2587054,177695.0016,0.000315799,177639.0016
Colorado,Pitkin,County,28,0.003267665,552.5968263,0.435270105,73608.79613,250678.9888,0.436697954,141212.0064
Colorado,Prowers,County,27,0.002829521,830.7878202,0.00219162,643.4909894,424037.9904,0.002197841,423105.9968
Colorado,Pueblo,County,27,0.012354748,539.5597715,0.036671295,1601.518322,610206.976,0.037130025,587550.0032
Colorado,Rio,Blanco,23,0.002634362,3669.545606,0.278704402,388222.5032,831625.984,0.279440512,599237.0176
Colorado,Rio,Grande,28,0.007055606,1341.094014,0.273427517,51971.72255,234274.9952,0.275370827,169762.9952
Colorado,Routt,County,23,0.002346457,728.7100051,0.358551652,111350.9379,610053.0176,0.359394988,390805.9904
Colorado,Saguache,County,28,0.003029737,4202.433666,0.258794493,358964.0047,818238.0032,0.259580954,605840.9984
Colorado,San,Juan,28,0.001421107,2555.501792,0.310665986,558654.1075,100200,0.311106778,69026.7008
Colorado,San,Miguel,23,0.002611146,1319.590537,0.303463034,153360.6357,332369.9968,0.304257316,231244.0064
Colorado,Sedgwick,County,33,0.002516922,1296.789225,0.003084746,1589.34838,141176.9984,0.003092529,140739.9936
Colorado,Summit,County,28,0.007720463,517.3900119,0.396515008,26572.61627,156590.0032,0.399598924,94024.1024
Colorado,Teller,County,28,0.005820905,408.8640234,0.421876007,29632.83756,143538.9952,0.424346691,82630.4
Colorado,Washington,County,33,0.001416943,1877.671539,0.000408646,541.5205035,651847.0144,0.000409226,651580.0064
Colorado,Weld,County,33,0.007109028,405.8810629,0.002224443,127.0018128,1025690.01,0.002240365,1023390.003
Colorado,Yuma,County,33,0.001882688,1172.035362,0.00210721,1311.807743,611480.9856,0.002111186,610189.9776
Connecticut,Fairfield,County,65,0.121369153,222.7230341,0.607792299,1115.35214,142302.0032,0.691749216,43899.5008
Connecticut,Hartford,County,65,0.128030706,283.8390402,0.520246638,1153.366336,165704,0.596633766,66866.5024
Connecticut,Litchfield,County,65,0.019642981,256.5109527,0.728653737,9515.239246,233246.0032,0.743253887,59893.9008
Connecticut,Middlesex,County,65,0.043346971,267.3975147,0.701695405,4328.597868,91513.2032,0.733489788,24395.5008
Connecticut,New,Haven,65,0.135503972,257.4708013,0.548535019,1042.270192,135353.9968,0.6345132,49493.1008
Connecticut,New,London,65,0.045457657,302.6751683,0.66556296,4431.58303,164669.0048,0.697259321,49864.3008
Connecticut,Tolland,County,65,0.025121147,195.7562113,0.719972152,5610.373647,103592,0.738525168,27091.3984
Connecticut,Windham,County,65,0.021253235,259.4393671,0.709486744,8660.742169,130337.9968,0.724891472,35862.3008
Delaware,Kent,County,60,0.018373561,220.8781581,0.207094041,2489.585452,149511.0016,0.210969765,117968
Delaware,New,Castle,60,0.09285012,204.8614234,0.202556142,446.913152,100128,0.223289198,77770.8032
Delaware,Sussex,County,60,0.0184852,287.075933,0.258000648,4006.760863,238763.008,0.262859399,176001.9968
Florida,Alachua,County,55,0.016389432,182.4624349,0.456468118,5081.828744,238671.0016,0.464073966,127912
Florida,Baker,County,55,0.006008069,409.8310796,0.697744884,47595.58004,150924.0064,0.701962558,44981.9008
Florida,Bay,County,46,0.034103229,460.3068204,0.579429977,7820.830485,193232.9984,0.599887204,77318.5024
Florida,Bradford,County,55,0.009249371,270.0498313,0.579385099,16916.05274,75463.5008,0.584793946,31333.2992
Florida,Brevard,County,56,0.060091244,341.563967,0.30304105,1722.512231,254427.008,0.322415457,172398.0032
Florida,Broward,County,56,0.1069285,205.8615444,0.06563623,126.3645875,279056,0.073494926,258553.0112
Florida,Calhoun,County,46,0.003243171,366.9416916,0.651854669,73752.70615,146800,0.653977504,50796.6016
Florida,Charlotte,County,56,0.041049651,529.7810163,0.191553521,2472.162737,175279.0016,0.199752959,140266.9952
Florida,Citrus,County,56,0.040273825,520.5521446,0.345672306,4467.925715,146481.9968,0.360177373,93723.0016
Florida,Clay,County,55,0.030040764,336.5396907,0.534106827,5983.474598,153011.9936,0.550647679,68756.6976
Florida,Collier,County,56,0.020388312,422.8270685,0.38322867,7947.664138,510693.9904,0.39120491,310910.0032
Florida,Columbia,County,55,0.010602076,388.6822501,0.564619299,20699.48422,204985.9968,0.570668226,88007.2
Florida,DeSoto,County,56,0.005516157,283.0500792,0.162381503,8332.267379,164361.9968,0.16328227,137525.0048
Florida,Dixie,County,55,0.006789831,906.9140088,0.503426131,67242.35192,183432,0.50686903,90457.9968
Florida,Duval,County,55,0.11025966,285.1033241,0.457887852,1183.98106,179192,0.514631225,86989.1008
Florida,Escambia,County,46,0.051530813,301.1789545,0.496127231,2899.684114,163205.0048,0.523081998,77836.1024
Florida,Flagler,County,55,0.02148822,546.9457377,0.499676755,12718.41387,124112.9984,0.510650785,60736.4992
Florida,Franklin,County,55,0.009643087,1231.844081,0.622064574,79464.86461,139884.0064,0.628122564,52021.4016
Florida,Gadsden,County,55,0.008915007,265.3359061,0.617955455,18392.10841,132994.9952,0.623515938,50071.0016
Florida,Gilchrist,County,55,0.006444733,409.3343492,0.368020576,23374.66233,91104.9984,0.370407778,57359.2
Florida,Glades,County,56,0.002816481,625.0397126,0.159095913,35306.92284,234044.0064,0.159545216,196703.0016
Florida,Gulf,County,46,0.00533996,574.9767477,0.706659556,76089.10651,142784.9984,0.710452764,41342.5984
Florida,Hamilton,County,55,0.008006459,797.313724,0.549365987,54707.96068,131653.0048,0.553798976,58744
Florida,Hardee,County,56,0.004184074,254.6391714,0.220376198,13411.90823,163256,0.221302729,127127.0016
Florida,Hendry,County,56,0.005166289,429.2571113,0.162915894,13536.37117,299308.0064,0.16376174,250292.992
Florida,Hernando,County,56,0.052576152,506.3722267,0.409869249,3947.538906,119354.9952,0.432613636,67720.6976
Florida,Highlands,County,56,0.017219952,530.7980221,0.166198825,5123.011149,264665.0112,0.169110752,219906.9952
Florida,Hillsborough,County,56,0.107743629,294.0673749,0.278526275,760.1887105,243269.9904,0.312158927,167344
Florida,Holmes,County,46,0.003602884,243.3274079,0.56918741,38441.12217,124924.0064,0.571244081,53561.6992
Florida,Indian,River,56,0.03143481,353.7712378,0.224283404,2524.11315,123116.0064,0.231562911,94607.2
Florida,Jackson,County,46,0.006068362,315.506363,0.471054516,24491.07184,241613.0048,0.473931469,127105.9968
Florida,Jefferson,County,55,0.003381779,414.7667028,0.628638287,77100.91211,157704.9984,0.630770095,58229.1008
Florida,Lafayette,County,55,0.004610166,929.7379664,0.564798298,113903.5853,140960.9984,0.567412962,60977.7984
Florida,Lake,County,56,0.024810669,315.620725,0.360973623,4592.006688,261171.9936,0.370156834,164497.9968
Florida,Lee,County,56,0.100491675,479.9835967,0.209880043,1002.460924,189422.0032,0.233327166,145226.9952
Florida,Leon,County,55,0.023630128,177.3729182,0.564032324,4233.750263,175490.9952,0.577682044,74112.8
Florida,Levy,County,55,0.006900611,588.7895501,0.446329425,38082.7272,291914.0096,0.44943028,160720
Florida,Liberty,County,55,0.002163579,669.5541946,0.763029154,236131.6143,216805.9904,0.764683698,51018
Florida,Madison,County,55,0.004688542,463.0368868,0.56239347,55541.55939,184137.9968,0.565043636,80092.9024
Florida,Manatee,County,56,0.050041354,367.3025204,0.212652253,1560.863206,184080,0.223854307,142874.9952
Florida,Marion,County,55,0.021441099,350.2676698,0.444783273,7266.101562,413903.0016,0.454529188,225776
Florida,Martin,County,56,0.038381185,431.641824,0.150912127,1697.185377,137054.0032,0.156935219,115544.9984
Florida,Miami-Dade,County,56,0.075949707,168.3568783,0.106664008,236.4409305,461562.9824,0.115431052,408287.0016
Florida,Monroe,County,56,0.012799359,415.7911269,0.459668285,14932.46594,255237.9904,0.465628189,136392
Florida,Nassau,County,55,0.009944149,289.3120372,0.590111136,17168.51305,166095.0016,0.596037183,67096.3968
Florida,Okaloosa,County,46,0.028316963,401.436967,0.489906364,6945.184295,234863.0016,0.5041833,116449.9968
Florida,Okeechobee,County,56,0.006256332,356.4188248,0.142849077,8138.011696,203296.9984,0.14374831,174072.9984
Florida,Orange,County,56,0.099957288,266.2515641,0.326178331,868.8260043,214890.0096,0.362402597,137017.9968
Florida,Osceola,County,56,0.014995425,311.4155357,0.247352352,5136.857728,352850.9952,0.251117897,264243.9936
Florida,Palm,Beach,56,0.06460797,292.3326214,0.086053048,389.365479,478759.9872,0.091996828,434718.976
Florida,Pasco,County,56,0.065044457,370.8555103,0.316382198,1803.875173,183784,0.338393453,121594.9952
Florida,Pinellas,County,56,0.327280972,263.1966853,0.182572456,146.8232782,49851.6992,0.271394978,36328.4
Florida,Polk,County,56,0.03220084,323.0652086,0.24506077,2458.6504,469878.016,0.253214642,350899.9936
Florida,Putnam,County,55,0.015442897,421.7755563,0.545573444,14900.67188,189368.9984,0.554129781,84435.0016
Florida,Santa,Rosa,46,0.015764449,353.4443661,0.529198996,11864.82369,259822.0032,0.537675762,120122.9952
Florida,Sarasota,County,56,0.093473766,426.8661204,0.24645662,1125.492062,134941.0048,0.271868448,98257.4976
Florida,Seminole,County,56,0.095555337,213.5086255,0.397292575,887.7096135,73802.0992,0.439266638,41385.4016
Florida,St.,Johns,55,0.027265739,351.0602185,0.510811098,6576.952061,154220.0064,0.525128361,73237.4976
Florida,St.,Lucie,56,0.049381046,381.8365811,0.124368719,961.6751862,141642.9952,0.130828919,123112
Florida,Sumter,County,56,0.013741267,382.971225,0.400821699,11170.96275,146630.0032,0.40640728,87039.6032
Florida,Suwannee,County,55,0.01023185,524.6814373,0.371880346,19069.73895,176848.9984,0.375725048,110402.9952
Florida,Taylor,County,55,0.005849841,825.166182,0.608973342,85900.49688,270032,0.612557018,104623.0016
Florida,Union,County,55,0.006951518,330.5601845,0.582446297,27696.62134,63475.3984,0.586523273,26245.6992
Florida,Volusia,County,55,0.042171117,278.6984344,0.472780405,3124.488191,280638.0032,0.493596716,142118.0032
Florida,Wakulla,County,55,0.005533168,385.974719,0.653355397,45575.8212,158601.9968,0.656990467,54402.0992
Florida,Walton,County,46,0.008679604,586.3673309,0.578931897,39110.85855,271906.9952,0.584001146,113113.9968
Florida,Washington,County,46,0.00725776,541.715539,0.56392045,42090.73685,155405.0048,0.568044141,67128.3968
Georgia,Appling,County,55,0.014396427,1091.560939,0.48452632,36737.58723,130172.0064,0.491604954,66179.6992
Georgia,Atkinson,County,55,0.007938586,927.2230254,0.532451173,62190.03811,88167.2,0.536712065,40847.0016
Georgia,Bacon,County,55,0.012934997,945.7774918,0.464041094,33929.62566,72915.3024,0.470122178,38636.4
Georgia,Baker,County,55,0.00545735,1205.395189,0.380251309,83988.21797,89493.6,0.382337955,55277.1968
Georgia,Baldwin,County,54,0.016349003,243.6823266,0.554844866,8269.977629,65536.1984,0.564066896,28569.6992
Georgia,Banks,County,54,0.013929222,581.1759811,0.536381047,22379.69768,59335.5008,0.543957657,27059.8016
Georgia,Barrow,County,54,0.041957268,380.242285,0.374465846,3393.637309,40063.9008,0.390865584,24406.6
Georgia,Bartow,County,48,0.024970389,391.4718689,0.489125684,7668.240414,116201.9968,0.501654003,57909.4976
Georgia,Ben,Hill,55,0.012198559,455.8642187,0.473677827,17701.49806,64541.2992,0.479527056,33592
Georgia,Berrien,County,55,0.006498024,472.3615645,0.482229409,35054.75725,117249.9968,0.485385074,60339.0016
Georgia,Bibb,County,55,0.069674942,292.6069129,0.49028115,2058.984892,60123.5008,0.527000264,28440.0992
Georgia,Bleckley,County,55,0.00840189,406.5240871,0.411030046,19887.62146,55971.5008,0.414512723,32770.5984
Georgia,Brantley,County,55,0.006922465,547.8857065,0.617580799,48879.078,114981.0048,0.621887096,43476.0992
Georgia,Brooks,County,55,0.006046873,471.6905775,0.428847874,33452.58213,127543.0016,0.431458386,72514.0992
Georgia,Bryan,County,55,0.007405456,361.3165649,0.616132113,30061.45074,113407.0016,0.620727982,43012.1984
Georgia,Bulloch,County,55,0.015323781,486.5655645,0.416611237,13228.37233,175034.9952,0.423094803,100979.0016
Georgia,Burke,County,55,0.010359627,1003.502225,0.428931613,41549.16081,213228.0064,0.433422419,120810.9952
Georgia,Butts,County,54,0.008954483,220.9732609,0.543387469,13409.38428,47743.8016,0.548297352,21566.2
Georgia,Calhoun,County,55,0.00481962,556.2737342,0.40970983,47288.13165,72592.9984,0.411693963,42706.8992
Georgia,Camden,County,55,0.009650209,365.8734885,0.563657259,21370.23672,163948.0064,0.569149962,70637.6
Georgia,Candler,County,55,0.011900529,795.576903,0.409111354,27350.00606,63262.5024,0.414038329,37069.4016
Georgia,Carroll,County,54,0.023491018,346.2850071,0.483481418,7127.079983,125621.0048,0.495113072,63424.9024
Georgia,Catoosa,County,48,0.037792426,298.187005,0.438012006,3455.969971,40451.3984,0.455215393,22037.2992
Georgia,Charlton,County,55,0.004375588,861.5969656,0.715756057,140939.5028,201576.9984,0.718901452,56662.7008
Georgia,Chatham,County,55,0.060388764,290.7424326,0.35357924,1702.311522,104972.9984,0.376304374,65471.5008
Georgia,Chattahoochee,County,55,0.013715034,594.3233436,0.619563918,26848.0043,63604.8,0.628179005,23649.6992
Georgia,Chattooga,County,48,0.009009765,286.5952101,0.593053155,18864.66463,80288.6016,0.598444858,32240.4
Georgia,Cherokee,County,57,0.030602087,236.3889417,0.625086575,4828.54502,106260,0.644819334,37743.8016
Georgia,Clarke,County,54,0.079946835,244.9516696,0.497380036,1523.938634,28609.5008,0.540600163,13143.9
Georgia,Clay,County,55,0.004225278,638.5731308,0.506954894,76616.92225,50520.4992,0.509106228,24800.3008
Georgia,Clayton,County,54,0.201995691,314.2218107,0.402456799,626.0564441,29360.4,0.504328933,14554
Georgia,Clinch,County,55,0.00645751,2002.224484,0.728715384,225946.5007,211882.9952,0.733451984,56478.2976
Georgia,Cobb,County,54,0.164775298,238.8313635,0.475128418,688.6685633,73574.5984,0.568863463,31728.3008
Georgia,Coffee,County,55,0.009976486,413.6636998,0.461492712,19135.27298,153581.0048,0.466143563,81990.5024
Georgia,Colquitt,County,55,0.012537707,426.8756094,0.362913514,12356.24074,141384,0.367521779,89422.7008
Georgia,Columbia,County,54,0.031966354,267.3752352,0.545182386,4560.053042,72295.6032,0.563185032,31579.9008
Georgia,Cook,County,55,0.013294497,507.4307273,0.368054029,14048.0629,59395.2,0.373013307,37240.0992
Georgia,Coweta,County,54,0.02585769,329.0578939,0.558296179,7104.724542,110597.0048,0.573114978,47212.4
Georgia,Crawford,County,55,0.003829062,257.9503802,0.551760449,37170.14742,83852.1024,0.553881153,37408
Georgia,Crisp,County,55,0.018568271,600.9228951,0.290768842,9410.119658,69863.6032,0.296270136,49165.1008
Georgia,Dade,County,48,0.012411713,368.5291012,0.64470264,19142.53768,44436.8992,0.652804361,15428.3008
Georgia,Dawson,County,54,0.009927201,339.4499656,0.745645076,25496.53153,54163.8016,0.753121081,13373.1
Georgia,Decatur,County,55,0.010344163,572.6522663,0.438564286,24278.89405,154719.0016,0.443149168,86155.8976
Georgia,DeKalb,County,54,0.183523706,191.4607315,0.473035603,493.4934258,56717.4976,0.579362655,23862.4992
Georgia,Dodge,County,55,0.006681007,451.6253717,0.504838659,34126.28491,128727.0016,0.508234481,63303.6992
Georgia,Dooly,County,55,0.009787135,871.6355748,0.303796176,27055.87922,101636,0.306799764,70454.4
Georgia,Dougherty,County,55,0.04381571,392.5175662,0.461108898,4130.786447,82287.8976,0.482238593,42608.0992
Georgia,Douglas,County,54,0.055790746,309.8563586,0.568051517,3154.902684,48336.4992,0.601615766,19256.8
Georgia,Early,County,55,0.005975243,642.0527764,0.405611759,43583.86013,131952.9984,0.408050605,78109.7024
Georgia,Echols,County,55,0.004046338,1174.302078,0.705856876,204849.236,108504.9984,0.708726827,31605.2
Georgia,Effingham,County,55,0.009021487,299.275343,0.590134732,19576.90177,123393.9968,0.595506286,49912.0992
Georgia,Elbert,County,54,0.010246091,455.0977524,0.508095614,22567.93954,90169.7024,0.513355368,43880.6016
Georgia,Emanuel,County,55,0.009537371,778.261666,0.482129712,39342.40051,176493.0048,0.486772833,90581.4016
Georgia,Evans,County,55,0.014667174,672.7365412,0.485451815,22266.12749,47431.2,0.492677832,24063
Georgia,Fannin,County,57,0.004761149,241.0218204,0.806184039,40811.14294,99745.4976,0.810040581,18948
Georgia,Fayette,County,54,0.054164298,297.9093389,0.496905988,2733.035206,47476.8,0.525361844,22534.4
Georgia,Floyd,County,48,0.022807208,333.1242754,0.530739637,7752.034185,129263.0016,0.543127552,59056.9984
Georgia,Forsyth,County,54,0.054438973,323.8458646,0.510045854,3034.154237,55353.4016,0.53941042,25497.1008
Georgia,Franklin,County,54,0.018807275,631.0377126,0.400538004,13439.19231,66781.9008,0.408215419,39520.7008
Georgia,Fulton,County,54,0.154923746,259.2799563,0.517443714,865.9923775,115408.9984,0.612304921,44754.7008
Georgia,Gilmer,County,57,0.005359747,252.9634209,0.793331527,37442.78581,110112,0.797604243,22286.3008
